Cruise ,Year,Month,Day,Latitude,Longitude,Station,Bottle,Depth,Pres,Tinsitu,potential_temp,practical_salinity,oxygen,silicate,nitrate,Central,ENACW16,ENACW12,SPMW8,SPMW7,IrSPMW,LSW,MW,ISOW,NEADWL,DSOW,NEADWu,PIW,SAIW,SAIW6,SAIW4
GA1156,2014,6,21,57.5774,-47.01174,67,22,99.1,100.3,4.47714,4.4698,34.8595,300.6,7.272358,14.054441,0,0,0,0,0.097467,0.086886,0.515631,0,0,0,0,0,0,0.300013,0.300013,0
GA1157,2014,6,21,56.91558,-47.42166,68,1,3576.5,3639.1,1.593828,1.3096,34.906,301.1,8.630842,13.994458,0,0,0,0,0,0,0,0,0.013561,0,0.982565,0,0.003885,0,0,0
GA1158,2014,6,21,56.91558,-47.42166,68,2,3538.5,3599.9,1.701993,1.4191,34.9034,299.5,8.953181,14.193485,0,0,0,0,0,0,0.024489,0,0.090454,0,0.854514,0,0.030548,0,0,0
GA1159,2014,6,21,56.91558,-47.42166,68,3,3342.5,3399.5,2.30955,2.0326,34.9086,284.8,13.707369,15.773714,0,0,0,0,0,0,0.134063,0,0.520645,0,0.215706,0,0.12964,0,0,0
GA1160,2014,6,21,56.91558,-47.42166,68,4,2952.8,2999.8,2.730043,2.4852,34.9243,279,13.424031,16.239579,0,0,0,0,0,0,0.315059,0,0.549364,0,0.087589,0,0.048019,0,0,0
GA1161,2014,6,21,56.91558,-47.42166,68,5,2708.3,2749.6,2.935342,2.7118,34.9279,277,12.992322,16.544699,0,0,0,0,0,0,0.425477,0.00113,0.536853,0.036842,0,0,0,0,0,0
GA1162,2014,6,21,56.91558,-47.42166,68,6,2463.6,2500.1,3.081669,2.8803,34.922,276.7,11.918373,16.654478,0,0,0,0,0.012318,0,0.567723,0.000089,0.416952,0.002917,0,0,0,0,0,0
GA1163,2014,6,21,56.91558,-47.42166,68,7,2218.5,2250,3.264941,3.0848,34.9197,276,11.281816,16.849693,0,0,0,0,0.050109,0,0.655727,0.000039,0.292864,0.001261,0,0,0,0,0,0
GA1164,2014,6,21,56.91558,-47.42166,68,8,1973.1,2000.2,3.46658,3.3071,34.9224,274.9,10.871223,17.007127,0,0,0,0,0.095296,0,0.709294,0.00012,0.191363,0.003927,0,0,0,0,0,0
GA1165,2014,6,21,56.91558,-47.42166,68,9,1775.7,1799.5,3.641182,3.498,34.9256,274.7,10.25496,16.857786,0,0,0,0,0.135373,0,0.73511,0,0.129517,0,0,0,0,0,0,0
GA1166,2014,6,21,56.91558,-47.42166,68,10,1580,1599.8,3.744665,3.6185,34.9182,275.9,9.737389,16.809967,0,0,0,0,0.154377,0,0.822855,0,0.022769,0,0,0,0,0,0,0
GA1167,2014,6,21,56.91558,-47.42166,68,11,1383.1,1400.2,3.53319,3.4272,34.8694,292.7,8.4089,16.127265,0,0,0,0,0,0.095004,0.826348,0,0,0,0,0,0,0.078691,0.078691,0
GA1168,2014,6,21,56.91558,-47.42166,68,12,1186.1,1200.2,3.475987,3.3875,34.8563,295.9,8.143441,15.827143,0,0,0,0,0,0.035793,0.859387,0,0,0,0,0,0,0.104869,0.104869,0
GA1169,2014,6,21,56.91558,-47.42166,68,13,987.9,998.9,3.478031,3.4059,34.8575,295.9,8.142283,15.904444,0,0,0,0,0,0.045241,0.850235,0,0,0,0,0,0,0.104583,0.104583,0
GA1170,2014,6,21,56.91558,-47.42166,68,14,790.5,799.1,3.483806,3.4273,34.853,296.8,7.978841,15.801319,0,0,0,0,0,0.032577,0.847318,0,0,0,0,0,0,0.120166,0.120166,0
GA1171,2014,6,21,56.91558,-47.42166,68,15,692.7,700,3.493313,3.4443,34.8522,298.9,7.838017,15.798334,0,0,0,0,0,0.03505,0.841156,0,0,0,0,0,0,0.123877,0.123877,0
GA1172,2014,6,21,56.91558,-47.42166,68,16,593.9,600,3.555246,3.5134,34.8597,295.8,7.88709,15.755776,0,0,0,0,0,0.07639,0.803774,0,0,0,0,0,0,0.119882,0.119882,0
GA1173,2014,6,21,56.91558,-47.42166,68,17,495,499.8,3.564802,3.5303,34.8553,296.2,7.798474,15.706008,0,0,0,0,0,0.063181,0.80256,0,0,0,0,0,0,0.134307,0.134307,0
GA1174,2014,6,21,56.91558,-47.42166,68,18,396.1,399.9,3.816911,3.7888,34.8817,296.9,7.686274,15.836916,0,0,0,0,0,0.224544,0.662984,0,0,0,0,0,0,0.112544,0.112544,0
GA1175,2014,6,21,56.91558,-47.42166,68,19,297.2,300,3.881507,3.8605,34.8761,293.9,7.59191,15.619467,0,0,0,0,0,0.214488,0.641639,0,0,0,0,0,0,0.143894,0.143894,0
GA1176,2014,6,21,56.91558,-47.42166,68,20,198.2,199.8,3.933112,3.9192,34.8617,296.3,7.277718,15.462825,0,0,0,0,0,0.172872,0.636169,0,0,0,0,0,0,0.190998,0.190998,0
GA1177,2014,6,21,56.91558,-47.42166,68,21,148.7,150.4,3.874138,3.8638,34.8382,296.8,7.099025,15.288861,0,0,0,0,0,0.068898,0.689155,0,0,0,0,0,0,0.241981,0.241981,0
GA1178,2014,6,21,56.91558,-47.42166,68,22,99.1,99.8,3.884625,3.8778,34.8162,293.6,6.990159,15.32532,0,0,0,0,0,0,0.705815,0,0,0,0,0,0,0.294256,0.294256,0
GA1179,2014,6,22,55.84176,-48.09318,69,1,3680.1,3745.3,1.632774,1.3363,34.9052,300.3,8.685705,13.740891,0,0,0,0,0,0,0,0,0.053931,0,0.924829,0,0.021246,0,0,0
GA1180,2014,6,22,55.84176,-48.09318,69,2,3637.3,3700.6,1.66651,1.3739,34.9048,301.7,8.21331,13.713857,0,0,0,0,0,0,0,0,0.082963,0,0.891738,0,0.025292,0,0,0
GA1181,2014,6,22,55.84176,-48.09318,69,3,3441.3,3499.9,2.164747,1.8807,34.9065,290.4,11.212042,14.714913,0,0,0,0,0,0,0.079663,0,0.462728,0,0.337621,0,0.119993,0,0,0
GA1182,2014,6,22,55.84176,-48.09318,69,4,3196.4,3248.9,2.502458,2.2368,34.9146,281.8,13.69118,15.671433,0,0,0,0,0,0,0.151917,0,0.666023,0,0.039593,0,0.142497,0,0,0
GA1183,2014,6,22,55.84176,-48.09318,69,5,2952.1,2999,2.762971,2.5175,34.9239,279.8,12.902618,15.890478,0,0,0,0,0,0,0.30332,0,0.604857,0,0.027532,0,0.064304,0,0,0
GA1184,2014,6,22,55.84176,-48.09318,69,6,2684.1,2725.4,2.953436,2.732,34.9235,278.1,12.223345,16.074863,0,0,0,0,0,0,0.439672,0.00032,0.549852,0.010431,0,0,0,0,0,0
GA1185,2014,6,22,55.84176,-48.09318,69,7,2463.8,2500,3.115783,2.9138,34.9218,278.4,11.369378,16.119573,0,0,0,0,0.020996,0,0.551928,0,0.427077,0,0,0,0,0,0,0
GA1186,2014,6,22,55.84176,-48.09318,69,8,2218.7,2249.6,3.294804,3.1142,34.9212,276.3,11.273985,16.413907,0,0,0,0,0.05952,0,0.620194,0,0.320286,0,0,0,0,0,0,0
GA1187,2014,6,22,55.84176,-48.09318,69,9,1973.3,2000,3.509713,3.3496,34.9256,275.2,10.572834,16.346162,0,0,0,0,0.109416,0,0.652398,0,0.238187,0,0,0,0,0,0,0
GA1188,2014,6,22,55.84176,-48.09318,69,10,1776.8,1799.6,3.671594,3.528,34.9234,274.1,10.360218,16.555449,0,0,0,0,0.142622,0,0.725498,0,0.131881,0,0,0,0,0,0,0
GA1189,2014,6,22,55.84176,-48.09318,69,11,1580.1,1599.8,3.616844,3.4923,34.8879,286.2,8.915697,16.039951,0,0,0,0,0.088165,0,0.867176,0,0,0,0,0,0,0.04466,0.04466,0
GA1190,2014,6,22,55.84176,-48.09318,69,12,1383.3,1400.3,3.479402,3.374,34.8599,295.2,8.597492,15.433611,0,0,0,0,0.020971,0.000669,0.882603,0,0,0,0,0,0,0.095756,0.095756,0
GA1191,2014,6,22,55.84176,-48.09318,69,13,1186.2,1200.1,3.475878,3.3874,34.8564,295.3,8.054985,15.488002,0,0,0,0,0.000376,0.031809,0.860221,0,0,0,0,0,0,0.107598,0.107598,0
GA1192,2014,6,22,55.84176,-48.09318,69,14,989,1000.1,3.453025,3.381,34.8525,295.8,8.143515,15.514256,0,0,0,0,0,0.016772,0.867413,0,0,0,0,0,0,0.115829,0.115829,0
GA1193,2014,6,22,55.84176,-48.09318,69,15,792.5,800.9,3.471972,3.4154,34.8539,296.2,7.999828,15.52119,0,0,0,0,0,0.030292,0.851494,0,0,0,0,0,0,0.118234,0.118234,0
GA1194,2014,6,22,55.84176,-48.09318,69,16,594.9,600.7,3.488375,3.4468,34.8532,296.5,7.8619,15.350183,0,0,0,0,0,0.033366,0.839782,0,0,0,0,0,0,0.126858,0.126858,0
GA1195,2014,6,22,55.84176,-48.09318,69,17,495.1,499.7,3.506764,3.4725,34.8535,296.2,7.907876,15.3172,0,0,0,0,0.007934,0.023976,0.83717,0,0,0,0,0,0,0.130924,0.130924,0
GA1196,2014,6,22,55.84176,-48.09318,69,18,396.2,399.9,3.510618,3.4835,34.8497,296.9,7.92399,15.633005,0,0,0,0,0,0.031027,0.82892,0,0,0,0,0,0,0.140099,0.140099,0
GA1197,2014,6,22,55.84176,-48.09318,69,19,297.2,299.8,3.544775,3.5246,34.8478,296.1,7.86538,15.432271,0,0,0,0,0,0.030421,0.815005,0,0,0,0,0,0,0.154592,0.154592,0
GA1198,2014,6,22,55.84176,-48.09318,69,20,198.2,200.2,3.516063,3.5028,34.8306,299.2,7.78387,15.324097,0,0,0,0,0,0,0.829621,0,0,0,0,0,0,0.170564,0.170564,0
GA1199,2014,6,22,55.84176,-48.09318,69,21,148.7,150,3.807733,3.7975,34.8473,294.6,7.561932,15.131654,0,0,0,0,0.04339,0,0.749372,0,0,0,0,0,0,0.207243,0.207243,0
GA1200,2014,6,22,55.84176,-48.09318,69,22,98.1,99.3,3.858873,3.8521,34.8321,296.5,7.20339,15.007327,0,0,0,0,0.015422,0.009326,0.718096,0,0,0,0,0,0,0.257162,0.257162,0
GA1201,2014,6,24,54.76688,-48.76318,70,1,3707.7,3773.4,1.877095,1.5711,34.9042,297.4,10.218366,14.471354,0,0,0,0,0,0,0.046109,0,0.212319,0,0.678651,0,0.062941,0,0,0
GA1202,2014,6,24,54.76688,-48.76318,70,2,3441.6,3500.3,2.240682,1.9547,34.9067,288.4,12.947772,15.516751,0,0,0,0,0,0,0.141442,0,0.430437,0,0.319041,0,0.10913,0,0,0
GA1203,2014,6,24,54.76688,-48.76318,70,3,3198.6,3250.8,2.531845,2.2653,34.9151,281.8,14.162942,16.185214,0,0,0,0,0,0,0.231297,0,0.540466,0,0.130913,0,0.097382,0,0,0
GA1204,2014,6,24,54.76688,-48.76318,70,4,2953.4,3000.1,2.8026,2.5561,34.9361,277.1,14.562027,16.607987,0,0,0,0,0,0,0.258291,0.002983,0.642206,0.097276,0,0,0,0,0,0
GA1205,2014,6,24,54.76688,-48.76318,70,5,2464,2500.3,3.041257,2.8406,34.924,278.4,12.395957,16.6347,0,0,0,0,0.006663,0,0.54806,0.00063,0.424092,0.020555,0,0,0,0,0,0
GA1206,2014,6,24,54.76688,-48.76318,70,6,2218.9,2249.7,3.205429,3.0263,34.9213,277.2,11.788937,16.722616,0,0,0,0,0.041099,0,0.621026,0.000434,0.323284,0.014157,0,0,0,0,0,0
GA1207,2014,6,24,54.76688,-48.76318,70,7,1973.5,1999.6,3.362471,3.2046,34.9212,275.9,11.433481,17.019285,0,0,0,0,0.075252,0,0.689426,0.000543,0.217082,0.017697,0,0,0,0,0,0
GA1208,2014,6,24,54.76688,-48.76318,70,8,1778,1800.7,3.507787,3.3663,34.9228,275.4,11.061855,17.051787,0,0,0,0,0.108044,0,0.726539,0.000526,0.147748,0.017143,0,0,0,0,0,0
GA1209,2014,6,24,54.76688,-48.76318,70,9,1580.3,1600.3,3.633783,3.5089,34.9218,274,10.670631,17.096734,0,0,0,0,0.135516,0,0.770185,0.000359,0.082224,0.011716,0,0,0,0,0,0
GA1210,2014,6,24,54.76688,-48.76318,70,10,1382.4,1399.4,3.721631,3.6136,34.9144,275.9,10.187128,17.004476,0,0,0,0,0.151465,0,0.839124,0.000181,0.00332,0.005917,0,0,0,0,0,0
GA1211,2014,6,24,54.76688,-48.76318,70,11,1186.3,1199.9,3.623603,3.5337,34.8963,286.8,9.055093,16.472183,0,0,0,0,0,0.220332,0.748708,0,0,0,0,0,0,0.030969,0.030969,0
GA1212,2014,6,24,54.76688,-48.76318,70,12,989.1,999.7,3.556313,3.4835,34.8644,293.6,8.466703,16.175397,0,0,0,0,0,0.089614,0.809734,0,0,0,0,0,0,0.100715,0.100715,0
GA1213,2014,6,24,54.76688,-48.76318,70,13,890.4,900.2,3.528576,3.4639,34.8573,295.9,8.418274,16.101747,0,0,0,0,0,0.059149,0.826717,0,0,0,0,0,0,0.114215,0.114215,0
GA1214,2014,6,24,54.76688,-48.76318,70,14,791.6,800,3.50642,3.4497,34.855,297.2,8.345578,15.98186,0,0,0,0,0,0.047167,0.835469,0,0,0,0,0,0,0.117446,0.117446,0
GA1215,2014,6,24,54.76688,-48.76318,70,15,691.9,699,3.508523,3.4595,34.8539,296.4,8.414833,16.083168,0,0,0,0,0,0.045385,0.832859,0,0,0,0,0,0,0.121842,0.121842,0
GA1216,2014,6,24,54.76688,-48.76318,70,16,594,600.1,3.524402,3.4827,34.8545,295.9,8.265946,15.965481,0,0,0,0,0,0.051413,0.822811,0,0,0,0,0,0,0.125845,0.125845,0
GA1217,2014,6,24,54.76688,-48.76318,70,17,494.1,499.2,3.535641,3.5013,34.8528,295.6,8.28096,15.956066,0,0,0,0,0,0.048681,0.817488,0,0,0,0,0,0,0.133897,0.133897,0
GA1218,2014,6,24,54.76688,-48.76318,70,18,395.2,399.2,3.535448,3.5083,34.8509,297.4,8.252118,16.071286,0,0,0,0,0,0.045509,0.816714,0,0,0,0,0,0,0.137877,0.137877,0
GA1219,2014,6,24,54.76688,-48.76318,70,19,297.2,299.9,3.509895,3.4898,34.8412,299.5,8.074439,15.77149,0,0,0,0,0,0.003108,0.836904,0,0,0,0,0,0,0.160079,0.160079,0
GA1220,2014,6,24,54.76688,-48.76318,70,20,198.2,200.2,3.527382,3.5141,34.8325,298.2,8.09065,15.866929,0,0,0,0,0,0,0.827773,0,0,0,0,0,0,0.172412,0.172412,0
GA1221,2014,6,24,54.76688,-48.76318,70,21,147.7,149.1,3.541345,3.5315,34.818,302,7.901454,15.482023,0,0,0,0,0,0,0.817759,0,0,0,0,0,0,0.182615,0.182615,0
GA1222,2014,6,24,54.76688,-48.76318,70,22,99.1,99.7,3.587377,3.5808,34.7993,308.7,7.835775,14.900519,0,0,0,0,0,0,0.795969,0,0,0,0,0,0,0.204631,0.204631,0
GA1223,2014,6,24,53.69192,-49.43334,71,1,3691.6,3756.1,1.832845,1.5299,34.904,294.4,10.995291,14.294392,0,0,0,0,0,0,0,0,0.279791,0,0.623569,0,0.096668,0,0,0
GA1224,2014,6,24,53.69192,-49.43334,71,2,3441,3499,2.146275,1.8628,34.9038,289.2,13.129201,15.275786,0,0,0,0,0,0,0.067082,0,0.498122,0,0.284494,0,0.150351,0,0,0
GA1225,2014,6,24,53.69192,-49.43334,71,3,3188.2,3240.3,2.383159,2.1212,34.91,281,15.061793,15.940816,0,0,0,0,0,0,0.08342,0,0.714979,0,0.012378,0,0.189282,0,0,0
GA1226,2014,6,24,53.69192,-49.43334,71,4,2953.7,3000.1,2.625695,2.3831,34.9201,279,14.215066,16.13003,0,0,0,0,0,0,0.222299,0,0.654058,0,0.014188,0,0.109494,0,0,0
GA1227,2014,6,24,53.69192,-49.43334,71,5,2709.1,2750.1,2.886552,2.6639,34.9355,276,13.732617,16.368452,0,0,0,0,0,0,0.329951,0.001472,0.62093,0.047992,0,0,0,0,0,0
GA1228,2014,6,24,53.69192,-49.43334,71,6,2464.3,2500.2,2.996019,2.7962,34.9244,277.6,12.492885,16.334847,0,0,0,0,0,0,0.502046,0.000334,0.486722,0.010903,0,0,0,0,0,0
GA1229,2014,6,24,53.69192,-49.43334,71,7,2218.2,2249.4,3.187809,3.009,34.9216,276.3,11.943538,16.575917,0,0,0,0,0.039124,0,0.594669,0.000326,0.355252,0.01063,0,0,0,0,0,0
GA1230,2014,6,24,53.69192,-49.43334,71,8,1973.7,2000.2,3.390142,3.2318,34.9221,275.3,11.435219,16.809423,0,0,0,0,0.0825,0,0.66982,0.000395,0.234393,0.012891,0,0,0,0,0,0
GA1231,2014,6,24,53.69192,-49.43334,71,9,1776.2,1799.1,3.545861,3.404,34.9255,273.6,10.926877,16.813021,0,0,0,0,0.118296,0,0.690808,0.000089,0.187891,0.002917,0,0,0,0,0,0
GA1232,2014,6,24,53.69192,-49.43334,71,10,1579.5,1599.5,3.693228,3.5677,34.9222,273.3,10.597281,16.917196,0,0,0,0,0.148594,0,0.76498,0.00023,0.078704,0.007493,0,0,0,0,0,0
GA1233,2014,6,24,53.69192,-49.43334,71,11,1382.6,1399.2,3.761326,3.6529,34.9107,276.4,10.142834,16.804953,0,0,0,0,0.158504,0,0.841513,0,0,0,0,0,0,0,0,0
GA1234,2014,6,24,53.69192,-49.43334,71,12,1186.5,1199.9,3.714215,3.6235,34.8858,284.7,9.05697,16.254726,0,0,0,0,0.062167,0.072948,0.789984,0,0,0,0,0,0,0.074902,0.074902,0
GA1235,2014,6,24,53.69192,-49.43334,71,13,989.2,999.9,3.548449,3.4757,34.8529,294.9,8.345862,15.827645,0,0,0,0,0,0.041598,0.828067,0,0,0,0,0,0,0.130379,0.130379,0
GA1236,2014,6,24,53.69192,-49.43334,71,14,791.7,800.5,3.642917,3.5853,34.8595,291.3,8.297242,15.758142,0,0,0,0,0.00948,0.068992,0.785146,0,0,0,0,0,0,0.136386,0.136386,0
GA1237,2014,6,24,53.69192,-49.43334,71,15,692.9,699.7,3.696718,3.6466,34.8627,290.4,8.318042,15.84258,0,0,0,0,0.007775,0.098383,0.754306,0,0,0,0,0,0,0.139539,0.139539,0
GA1238,2014,6,24,53.69192,-49.43334,71,16,594.1,599.8,3.698805,3.6563,34.8569,289.9,8.367813,15.805751,0,0,0,0,0.019953,0.053326,0.770451,0,0,0,0,0,0,0.156274,0.156274,0
GA1239,2014,6,24,53.69192,-49.43334,71,17,495.2,500,3.772535,3.7372,34.8531,288.5,8.267209,15.722048,0,0,0,0,0.04813,0,0.771119,0,0,0,0,0,0,0.180754,0.180754,0
GA1240,2014,6,24,53.69192,-49.43334,71,18,396.3,399.6,3.73219,3.7044,34.8363,290.6,8.137768,15.880032,0,0,0,0,0,0.025705,0.756707,0,0,0,0,0,0,0.217611,0.217611,0
GA1241,2014,6,24,53.69192,-49.43334,71,19,346.8,349.6,3.848802,3.8243,34.8395,288.8,8.280016,15.734344,0,0,0,0,0.028937,0.004533,0.733926,0,0,0,0,0,0,0.232607,0.232607,0
GA1242,2014,6,24,53.69192,-49.43334,71,20,247.8,249.6,3.409589,3.3932,34.7581,305.2,7.547161,14.915228,0,0,0,0,0,0,0.841382,0,0,0,0,0,0,0.159929,0.159929,0
GA1243,2014,6,24,53.69192,-49.43334,71,21,148.7,150.1,3.64652,3.6365,34.7469,305,7.528716,14.554764,0,0,0,0,0,0,0.760377,0,0,0,0,0,0,0.240874,0.240874,0
GA1244,2014,6,24,53.69192,-49.43334,71,22,99.2,99.6,4.222468,4.2154,34.7468,297,7.540284,14.364767,0,0,0,0,0,0,0.576982,0,0,0,0,0,0,0.423759,0.423759,0
GA1245,2014,6,25,53.14078,-50.85588,72,1,2875.4,2920.3,1.872242,1.6539,34.9037,296.4,10.071975,14.056817,0,0,0,0,0,0,0.003177,0,0.384901,0,0.494847,0,0.11707,0,0,0
GA1246,2014,6,25,53.14078,-50.85588,72,2,2593.6,2632.1,2.270115,2.0713,34.908,285.5,13.271407,15.261278,0,0,0,0,0,0,0.089651,0,0.649083,0,0.089736,0,0.171558,0,0,0
GA1247,2014,6,25,53.14078,-50.85588,72,3,2513.3,2550.2,2.391058,2.1977,34.9125,288.3,11.916286,15.069715,0,0,0,0,0,0,0.201146,0,0.528594,0,0.169804,0,0.100468,0,0,0
GA1248,2014,6,25,53.14078,-50.85588,72,4,2415.3,2450,2.59056,2.403,34.9179,282.1,12.168371,15.35704,0,0,0,0,0,0,0.238368,0,0.640089,0,0.017815,0,0.103721,0,0,0
GA1249,2014,6,25,53.14078,-50.85588,72,5,2221.1,2252,2.839654,2.6664,34.9223,280.9,11.500584,15.551233,0,0,0,0,0,0,0.401186,0,0.561788,0,0,0,0.037003,0,0,0
GA1250,2014,6,25,53.14078,-50.85588,72,6,1974.7,2001,2.975523,2.8233,34.9221,281,11.188587,15.686714,0,0,0,0,0.004625,0,0.509611,0,0.485765,0,0,0,0,0,0,0
GA1251,2014,6,25,53.14078,-50.85588,72,7,1777.2,1800.4,3.079765,2.9441,34.9221,279.9,11.041222,15.835435,0,0,0,0,0.028096,0,0.548649,0,0.423257,0,0,0,0,0,0,0
GA1252,2014,6,25,53.14078,-50.85588,72,8,1580.5,1599.8,3.187944,3.0685,34.9226,278.1,10.812111,15.931837,0,0,0,0,0.053316,0,0.577757,0,0.36893,0,0,0,0,0,0,0
GA1253,2014,6,25,53.14078,-50.85588,72,9,1383.6,1400.3,3.35846,3.2542,34.9238,276.9,10.684309,16.180347,0,0,0,0,0.089696,0,0.633926,0,0.276379,0,0,0,0,0,0,0
GA1254,2014,6,25,53.14078,-50.85588,72,10,1186.5,1200.3,3.54063,3.4514,34.9253,276.8,10.332003,16.337106,0,0,0,0,0.128382,0,0.694046,0,0.177573,0,0,0,0,0,0,0
GA1255,2014,6,25,53.14078,-50.85588,72,11,990.2,1001.2,3.594695,3.5214,34.9023,284,9.348965,15.508764,0,0,0,0,0.130127,0,0.843925,0,0.025949,0,0,0,0,0,0,0
GA1256,2014,6,25,53.14078,-50.85588,72,12,890.5,900.1,3.506551,3.442,34.8813,291,8.641047,16.06595,0,0,0,0,0,0.142069,0.805349,0,0,0,0,0,0,0.052594,0.052594,0
GA1257,2014,6,25,53.14078,-50.85588,72,13,791.7,800.2,3.458557,3.4021,34.8707,296,8.392428,15.460119,0,0,0,0,0.005648,0.079869,0.84132,0,0,0,0,0,0,0.073164,0.073164,0
GA1258,2014,6,25,53.14078,-50.85588,72,14,692.9,700.1,3.468914,3.42,34.875,294.5,8.318716,15.462687,0,0,0,0,0.039157,0.03275,0.862962,0,0,0,0,0,0,0.065133,0.065133,0
GA1259,2014,6,25,53.14078,-50.85588,72,15,594.1,599.9,3.470044,3.4286,34.8677,294.2,8.298037,15.41162,0,0,0,0,0.042439,0,0.872081,0,0,0,0,0,0,0.085482,0.085482,0
GA1260,2014,6,25,53.14078,-50.85588,72,16,495.2,499.9,3.452572,3.4185,34.8629,296.9,8.208262,15.31651,0,0,0,0,0.008595,0.047217,0.847761,0,0,0,0,0,0,0.096429,0.096429,0
GA1261,2014,6,25,53.14078,-50.85588,72,17,395.3,399.5,3.468766,3.4418,34.8625,295.5,8.573239,15.250375,0,0,0,0,0.034151,0,0.864702,0,0,0,0,0,0,0.101143,0.101143,0
GA1262,2014,6,25,53.14078,-50.85588,72,18,297.3,299.7,3.426387,3.4065,34.8528,298.8,8.064405,15.317577,0,0,0,0,0,0.024373,0.856593,0,0,0,0,0,0,0.119057,0.119057,0
GA1263,2014,6,25,53.14078,-50.85588,72,19,198.2,200.5,3.37586,3.3628,34.8361,303.5,7.98391,15.016565,0,0,0,0,0,0,0.875578,0,0,0,0,0,0,0.124639,0.124639,0
GA1264,2014,6,25,53.14078,-50.85588,72,20,148.7,150,3.314331,3.3047,34.8186,305.9,7.835486,14.996776,0,0,0,0,0,0,0.888495,0,0,0,0,0,0,0.11203,0.11203,0
GA1265,2014,6,25,53.14078,-50.85588,72,21,99.2,100,3.345303,3.3389,34.8035,307.2,7.738858,14.759974,0,0,0,0,0,0,0.872421,0,0,0,0,0,0,0.128282,0.128282,0
GA1266,2014,6,25,52.93338,-51.3915,73,1,2047.5,2074.7,3.060894,2.9006,34.9223,279.5,11.306016,15.923352,0,0,0,0,0.019372,0,0.536818,0,0.443811,0,0,0,0,0,0,0
GA1267,2014,6,25,52.93338,-51.3915,73,2,1876.5,1901.1,3.145426,2.9998,34.9224,279,11.114902,16.093538,0,0,0,0,0.038091,0,0.575835,0,0.386075,0,0,0,0,0,0,0
GA1268,2014,6,25,52.93338,-51.3915,73,3,1776.3,1799.4,3.304626,3.166,34.9233,277.7,10.867367,16.175487,0,0,0,0,0.071599,0,0.615911,0,0.312491,0,0,0,0,0,0,0
GA1269,2014,6,25,52.93338,-51.3915,73,4,1678.9,1700,3.44592,3.3144,34.9242,276.9,10.581841,16.253097,0,0,0,0,0.101294,0,0.654701,0,0.244006,0,0,0,0,0,0,0
GA1270,2014,6,25,52.93338,-51.3915,73,5,1580.5,1599.7,3.562069,3.4381,34.9239,276.8,10.527733,16.365916,0,0,0,0,0,0.67751,0,0,0,0,0,0,0.304537,0.017814,0,0.017814
GA1271,2014,6,25,52.93338,-51.3915,73,6,1482.1,1500,3.619171,3.5034,34.9209,276.8,10.192731,16.404763,0,0,0,0,0,0.684782,0,0,0,0,0,0,0.292563,0.022553,0,0.022553
GA1272,2014,6,25,52.93338,-51.3915,73,7,1384.6,1400.8,3.639978,3.5327,34.9116,279.9,9.921095,16.301221,0,0,0,0,0,0.688639,0,0,0,0,0,0,0.28945,0.021865,0,0.021865
GA1273,2014,6,25,52.93338,-51.3915,73,8,1187.5,1200.9,3.52433,3.4353,34.8754,292.6,8.512136,15.796866,0,0,0,0,0,0.613844,0,0,0,0,0,0,0.325314,0.060885,0.060885,0
GA1274,2014,6,25,52.93338,-51.3915,73,9,989.2,1000.5,3.490265,3.4179,34.8639,295.7,8.278488,15.351747,0,0,0,0,0,0.577692,0,0,0,0,0,0,0.334202,0.088136,0.088136,0
GA1275,2014,6,25,52.93338,-51.3915,73,10,890.5,900,3.467936,3.4037,34.8573,298.1,8.205994,15.461268,0,0,0,0,0,0.561013,0,0,0,0,0,0,0.339523,0.099538,0.099538,0
GA1276,2014,6,25,52.93338,-51.3915,73,11,791.8,800.3,3.483406,3.4268,34.8606,295.8,8.196763,15.697237,0,0,0,0,0,0.570736,0,0,0,0,0,0,0.334029,0.095311,0.095311,0
GA1277,2014,6,25,52.93338,-51.3915,73,12,694,700.8,3.493982,3.4449,34.856,298.9,8.095472,15.440551,0,0,0,0,0,0.556534,0,0,0,0,0,0,0.333429,0.110119,0.110119,0
GA1278,2014,6,25,52.93338,-51.3915,73,13,594.1,600,3.495759,3.4542,34.854,296.8,7.993015,15.442262,0,0,0,0,0,0.54839,0,0,0,0,0,0,0.333121,0.118551,0.118551,0
GA1279,2014,6,25,52.93338,-51.3915,73,14,495.2,499.8,3.533377,3.499,34.8538,296.9,8.016043,15.241693,0,0,0,0,0,0.544909,0,0,0,0,0,0,0.326167,0.128963,0.128963,0
GA1280,2014,6,25,52.93338,-51.3915,73,15,396.3,399.8,3.479607,3.4526,34.8411,298.9,7.784696,15.283302,0,0,0,0,0,0.509384,0,0,0,0,0,0,0.339932,0.150759,0.150759,0
GA1281,2014,6,25,52.93338,-51.3915,73,16,297.3,300.5,3.504722,3.4846,34.836,300.2,7.723703,15.221404,0,0,0,0,0,0.493602,0,0,0,0,0,0,0.33728,0.169203,0.169203,0
GA1282,2014,6,25,52.93338,-51.3915,73,17,198.2,200,3.48149,3.4683,34.819,298.5,7.810154,15.106362,0,0,0,0,0,0.439415,0,0,0,0,0,0,0.348938,0.211708,0.211708,0
GA1283,2014,6,25,52.93338,-51.3915,73,18,148.7,150.3,3.467833,3.458,34.8029,298.7,7.744618,15.226842,0,0,0,0,0,0.391703,0,0,0,0,0,0,0.358693,0.249692,0.249692,0
