stnnbr,c2,c3,c4,bottle flag,geotrc_ID,c7,c8,lat,lon,bottom depth,CTD pressure,CTD temperature,c14,c15,practical_salinity,bottle salinity flag,c18,c19,oxygen,bottle oxygen flag,silicate,silicate flag,nitrate,nitrate flag,c26,c27,phosphate,phosphate flag,PO,NO,SiO,absolute_salinity,conservative_temp,potential_temp,sigma0,depth
25.0,3,4,5,2,14498,20181104,702,5.0003,-151.9954,5114,401.6,8.9321,34.6415,2,34.6429,2,44.5,2,42.76,2,35.96,2,35.38,2,0.0,2,2.47,2,425.61,385.2384,582.16,34.810302613103794,8.884694239908564,8.888285499035396,26.861264779902285,398.99048324919
25.0,3,1,2,2,14499,20181104,702,5.0003,-151.9954,5114,451.8,8.5186,34.6238,2,34.6256,2,40.0,2,39.32,2,39.09,2,36.47,2,0.0,2,2.58,2,439.22,392.34959999999995,625.6700000000001,34.79338875758047,8.467300124388226,8.470549353655622,26.91340573602224,448.8099942755577
25.0,8,34,35,2,14585,20181104,2332,5.0001,-151.9978,5114,453.0,8.4187,34.6192,2,34.6195,2,36.8,2,36.01,2,40.37,2,36.83,2,0.0,2,2.61,2,440.55999999999995,392.52439999999996,641.56,34.78727069552539,8.367722115908228,8.370855498428192,26.923945866002214,450.0007533803641
25.0,8,31,32,2,14586,20181104,2332,5.0001,-151.9978,5114,504.4,7.8607,34.5977,2,34.5995,2,33.1,2,33.63,2,44.87,2,38.28,2,0.0,2,2.73,2,456.78,404.1804,706.68,34.76766249526683,7.806637322723749,7.809354909169467,26.992883038575883,500.99843765684415
25.0,5,13,14,2,14547,20181104,1546,5.0002,-152.0002,5114,504.7,8.091000000000001,34.6057,2,34.6062,2,31.8,2,30.03,2,43.11,2,37.95,2,0.0,2,2.69,2,446.98,397.38599999999997,676.68,34.77439802575458,8.035889732782767,8.038758266308815,26.964137116773827,501.29605180796085
25.0,8,28,29,2,14587,20181104,2332,5.0001,-151.9978,5114,605.7,6.9239,34.5671,2,34.5684,2,32.4,2,30.34,2,55.13,2,40.48,2,0.0,2,2.95,2,487.59,422.18639999999994,857.2900000000001,34.73749073913364,6.8640536932485485,6.866093245987943,27.103048271254693,601.4687833235752
25.0,8,25,26,2,14588,20181104,2332,5.0001,-151.9978,5114,706.4,6.1041,34.5511,2,34.5523,2,32.8,3,42.0,2,63.73,2,41.1,2,0.0,2,2.96,2,500.8,439.848,997.9499999999999,34.722384135676954,6.038996566543214,6.040570427807745,27.200162718702813,701.2958241310723
25.0,8,22,23,2,14589,20181104,2332,5.0001,-151.9978,5114,806.6,5.5307,34.5466,2,34.5486,2,50.9,2,51.26,2,71.65,2,41.23,2,0.0,2,2.96,2,510.06,450.36639999999994,1126.01,34.71967609882845,5.459780181051742,5.461100934116261,27.269924166779447,800.5796294927699
25.0,5,10,11,2,14548,20181104,1546,5.0002,-152.0002,5114,806.8,5.5437,34.5468,2,34.5474,2,49.8,2,50.83,2,71.07,2,41.11,2,0.0,2,2.91,2,501.88,448.77479999999997,1116.8799999999999,34.71847220850147,5.472693046631092,5.474004345569793,27.267416774003323,800.777752126678
25.0,8,19,20,2,14590,20181104,2332,5.0001,-151.9978,5114,907.1,5.0743,34.5484,2,34.5514,2,62.5,2,60.35,2,78.79,2,40.97,2,0.0,2,2.93,2,514.5,456.9396,1242.2,34.72337750992685,4.997358718981045,4.998524450186511,27.32747112565994,900.11317470446
25.0,8,16,17,2,14591,20181104,2332,5.0001,-151.9978,5114,1007.2,4.5585,34.5578,2,34.5598,2,59.1,2,61.9,2,88.86,2,41.32,2,0.0,2,2.97,2,522.25,461.8776,1394.8000000000002,34.73263769718897,4.476571137318843,4.477588020586623,27.393336866065738,999.2034085405544
25.0,8,13,14,2,14592,20181104,2332,5.0001,-151.9978,5114,1210.6,3.8585,34.5761,2,34.5783,2,69.3,2,69.0,2,104.59,2,41.18,2,0.0,2,2.96,2,527.8,467.62239999999997,1637.8500000000001,34.75276999420802,3.7650641201394466,3.765892100281646,27.484115601238273,1200.4072209702306
25.0,5,7,8,2,14549,20181104,1546,5.0002,-152.0002,5114,1211.0,3.9318,34.574,2,34.5749,2,67.8,2,68.13,2,102.44,2,41.26,2,0.0,2,2.95,2,525.38,467.5268,1604.73,34.74935622093734,3.8376435594452643,3.83848103094146,27.47405228833736,1200.802710038283
25.0,8,10,11,2,14593,20181104,2332,5.0001,-151.9978,5114,1413.8,3.3399,34.5954,2,34.5975,2,71.3,2,71.81,2,118.18,2,41.31,2,0.0,2,2.95,2,529.06,471.6908,1844.51,34.77351531496515,3.2344896810249137,3.235177333551401,27.552457766694033,1401.2209696273117
25.0,5,4,5,2,14450,20181104,1546,5.0002,-152.0002,5114,1615.3,2.9511,34.6107,2,34.6119,2,78.7,2,79.04,2,127.27,2,40.89,2,0.0,2,2.91,2,530.09,474.8552,1988.09,34.7890224481107,2.8332153013448687,2.8337619740965967,27.601766692518368,1600.166140681964
25.0,8,7,8,2,14594,20181104,2332,5.0001,-151.9978,5114,1616.5,2.9292,34.611,2,34.6122,2,79.4,2,80.51,2,127.85,2,40.73,2,0.0,2,2.91,2,531.5600000000001,474.77639999999997,1998.26,34.789329491831786,2.8114983013203902,2.81203207000461,27.60395734146846,1601.3503683677852
25.0,8,4,5,2,14595,20181104,2332,5.0001,-151.9978,5114,1818.8,2.6217,34.6229,2,34.6244,2,89.3,2,89.98,2,134.79,2,40.21,2,0.0,2,2.85,2,531.73,479.2128,2111.83,34.802448289949716,2.490893326955588,2.4912996408708485,27.64244850842806,1800.8965986050193
25.0,11,34,35,2,14621,20181105,1733,5.0002,-152.0002,5114,2021.3,2.2695,34.6411,2,34.6443,2,97.8,2,98.31,2,142.21,2,39.54,2,0.0,2,2.82,2,535.41,481.05719999999997,2231.46,34.823162142181054,2.1265271537560553,2.126810529988311,27.68928974969026,2000.452944844706
25.0,11,31,32,2,14622,20181105,1733,5.0002,-152.0002,5114,2225.4,2.0602,34.6533,2,34.6559,2,105.2,2,105.09,2,147.3,2,39.16,2,0.0,2,2.78,2,535.99,484.1587999999999,2314.59,34.83534315093682,1.9029051955326879,1.9030954425347972,27.716809920573724,2201.3977453295743
25.0,11,25,26,2,14624,20181105,1733,5.0002,-152.0002,5114,2630.1,1.8507,34.6662,2,34.6688,2,116.2,2,115.38,2,151.11,2,38.02,2,0.0,2,2.7,2,533.88,483.41360000000003,2382.03,34.848801693550776,1.6608353695036786,1.6609153918358053,27.7461219372467,2599.2870894422317
25.0,11,22,23,2,14625,20181105,1733,5.0002,-152.0002,5114,2834.3,1.7964,34.6696,2,34.6718,2,119.8,2,119.6,2,151.99,2,37.84,2,0.0,2,2.66,2,531.9,485.8912,2399.4500000000003,34.85189420750052,1.58854196771666,1.5885806259535302,27.75399554955493,2799.773200467208
25.0,11,19,20,2,14626,20181105,1733,5.0002,-152.0002,5114,3039.3,1.7132,34.6743,2,34.6777,2,124.5,2,124.03,2,152.57,2,37.62,2,0.0,2,2.64,2,533.23,488.1916,2412.58,34.85783519995342,1.4874646956519997,1.4874546550712129,27.7661847752629,3000.8591547574933
25.0,11,16,17,2,14627,20181105,1733,5.0002,-152.0002,5114,3544.1,1.5154,34.6854,2,34.6869,2,145.8,2,146.03,2,147.68,2,36.27,2,0.0,2,2.5,2,533.53,497.1236,2361.2300000000005,34.86672589624116,1.243940887745393,1.2437715490250105,27.790696264037933,3495.2356835023625
25.0,11,13,14,2,14628,20181105,1733,5.0002,-152.0002,5114,4059.9,1.4126,34.6932,2,34.6958,2,161.4,2,161.13,2,141.92,2,35.29,2,0.0,2,2.42,2,536.23,502.7372,2289.93,34.874976448795934,1.0891279901564528,1.0888686131636816,27.80796422614776,3999.2456502087302
25.0,11,10,11,2,14629,20181105,1733,5.0002,-152.0002,5114,4574.9,1.3915,34.6962,2,34.6979,2,168.4,2,169.21,2,137.62,2,34.75,2,0.0,2,2.38,2,538.11,505.59000000000003,2233.51,34.876561691213794,1.010590619252908,1.0102687686153202,27.814529465449596,4501.342855026957
25.0,11,7,8,2,14630,20181105,1733,5.0002,-152.0002,5114,4954.5,1.4265,34.6963,2,34.6991,2,170.4,2,170.53,2,137.13,2,34.65,2,0.0,2,2.38,2,539.43,505.942,2227.48,34.87767869481672,0.9993818072248195,0.9990561669748225,27.81617216496352,4870.719228914177
25.0,11,4,5,2,14631,20181105,1733,5.0002,-152.0002,5114,5036.3,1.4351,34.6963,2,34.6987,2,171.0,2,170.7,2,136.83,2,34.77,2,0.0,2,2.38,2,539.5999999999999,507.2736,2223.15,34.87727994883687,0.997740372845373,0.9974109129261616,27.815962993218363,4950.2376692035
25.0,11,1,2,2,14632,20181105,1733,5.0002,-152.0002,5114,5078.4,1.4399,34.6964,2,34.6985,2,170.7,2,170.88,2,136.74,2,34.68,2,0.0,2,2.37,2,538.23,506.5824,2221.9800000000005,34.877080624413885,0.9972209089979287,0.996889816566038,27.815838315120118,4991.1526297097
27.0,3,7,8,2,14674,20181106,1137,2.5086,-152.0189,4639,301.8,10.9458,34.7575,2,34.7587,2,79.6,2,81.79,2,23.56,2,27.96,2,0.0,2,1.96,2,385.59000000000003,352.44280000000003,435.19,34.925624821536765,10.902765735717175,10.908603675518805,26.608999921497116,299.92018004559907
27.0,3,5,6,2,14675,20181106,1137,2.5086,-152.0189,4639,352.2,10.4998,34.7292,2,34.7304,2,71.6,2,72.25,2,26.01,2,29.8,2,0.0,2,2.07,2,393.09999999999997,360.714,462.40000000000003,34.89746516913236,10.452144712411249,10.45743054542929,26.667183791275875,349.9636676426216
27.0,3,1,2,2,14676,20181106,1137,2.5086,-152.0189,4639,401.4,10.015,34.6989,2,34.6997,2,66.5,3,72.7,2,27.77,2,30.77,2,0.0,2,2.14,2,404.40000000000003,370.55359999999996,489.25,34.86695903766014,9.963321596937636,9.968014957746403,26.727929266159435,398.8039357566155
27.0,8,34,35,2,14732,20181107,510,2.4998,-151.9998,4639,403.9,10.1141,34.7056,2,34.705999999999996,2,67.8,2,64.73,2,27.84,2,31.04,2,0.0,2,2.18,2,402.63000000000005,365.1972,482.33000000000004,34.87330504050075,10.061708222075806,10.066524130358145,26.716064481046942,401.28537662151257
27.0,8,32,33,2,14733,20181107,510,2.4998,-151.9998,4639,453.8,9.5918,34.6699,2,34.6706,2,68.3,2,66.47,2,29.99,2,31.84,2,0.0,2,2.24,2,413.6700000000001,374.6812,516.3199999999999,34.838252871491406,9.535802401943172,9.53994703069997,26.777415400967584,450.808138724001
27.0,5,9,10,2,14695,20181106,1943,2.4996,-151.9999,4639,504.6,8.2524,34.6188,2,34.6195,2,18.4,2,18.42,2,43.5,2,38.71,2,0.0,2,2.82,2,455.52,393.13280000000003,670.92,34.78743315422286,8.196452586530976,8.199558227802319,26.95013953546072,501.21191417301304
27.0,8,28,29,2,14734,20181107,510,2.4998,-151.9998,4639,504.8,8.9318,34.6425,2,34.6425,2,42.4,2,39.02,2,36.35,2,35.65,2,0.0,2,2.54,2,432.71999999999997,384.11199999999997,584.27,34.810546823739095,8.872811148173273,8.876404976866418,26.86333894011318,501.4103291580203
27.0,8,26,27,2,14735,20181107,510,2.4998,-151.9998,4639,605.6,7.3716,34.5843,2,34.5846,2,32.0,2,32.98,2,48.37,2,39.53,2,0.0,2,2.85,2,474.73,415.6304,758.53,34.753381987800694,7.309377056142335,7.311764487781014,27.05350821983052,601.3877029726747
27.0,8,24,25,2,14736,20181107,510,2.4998,-151.9998,4639,706.3,6.1409,34.5507,2,34.5518,2,58.0,2,58.48,2,58.92,2,39.5,2,0.0,2,2.83,2,497.13000000000005,440.84000000000003,942.2800000000001,34.72139436683677,6.075610825615837,6.077184540586928,27.194713883910936,701.2177919215793
27.0,8,20,21,2,14737,20181107,510,2.4998,-151.9998,4639,807.0,5.4224,34.5425,2,34.5447,2,71.8,2,73.1,2,68.59,2,39.28,2,0.0,2,2.8,2,507.1,453.33039999999994,1101.95,34.71524501834368,5.352211930500632,5.353435237559802,27.2793673528015,800.9999532028182
27.0,5,6,7,2,14696,20181106,1943,2.4996,-151.9999,4639,807.1,5.4669,34.5434,2,34.5437,2,69.0,2,71.73,2,67.95,2,39.47,2,0.0,2,2.81,2,507.28000000000003,453.7996,1090.98,34.71424102088166,5.396424683167841,5.397653869864046,27.273280599242753,801.099019259214
27.0,8,17,18,2,14738,20181107,510,2.4998,-151.9998,4639,907.6,4.8862,34.5447,2,34.5461,2,83.1,2,83.9,2,76.51,2,38.66,2,0.0,2,2.78,2,514.8,458.12879999999996,1231.5500000000002,34.71751024234351,4.810680497463127,4.8116937240708575,27.344202165238357,900.6353183059994
27.0,8,13,14,2,14739,20181107,510,2.4998,-151.9998,4639,1007.9,4.4808,34.5545,2,34.5547,2,82.3,2,82.26,2,85.89,2,39.17,2,0.0,2,2.82,2,519.36,461.4256,1370.61,34.72695464504866,4.399521128251102,4.400437475954624,27.39724692395589,999.9262364949739
27.0,5,4,5,2,14697,20181106,1943,2.4996,-151.9999,4639,1109.2,4.3091,34.5587,2,34.5594,2,83.7,2,83.36,2,90.14,2,39.68,2,0.0,2,2.83,2,522.01,467.4624,1435.4599999999998,34.73232374648746,4.220402733465553,4.221282061663537,27.420730961050367,1100.1592830307914
27.0,8,11,12,2,14740,20181107,510,2.4998,-151.9998,4639,1210.9,3.9665,34.5708,2,34.5716,2,77.3,2,76.26,2,99.57,2,40.25,2,0.0,2,2.89,2,524.21,465.88,1569.81,34.74551594824945,3.8720545764265757,3.8728740832290645,27.467502503715423,1200.739928911014
27.0,5,1,2,2,14698,20181106,1943,2.4996,-151.9999,4639,1413.6,3.4532,34.5884,2,34.5883,2,80.5,2,80.23,2,112.03,2,40.54,2,0.0,2,2.89,2,528.1800000000001,472.6572,1760.68,34.763783644601006,3.3466102194441985,3.347282612426816,27.534057036525837,1401.0655243069184
27.0,8,7,8,2,14741,20181107,510,2.4998,-151.9998,4639,1413.8,3.4012,34.59,2,34.591,2,80.7,2,81.58,2,113.54,2,40.28,2,0.0,2,2.89,2,529.5300000000001,471.49039999999997,1784.68,34.76649873246188,3.295161592508586,3.2958255172429083,27.541131411919423,1401.2630852582456
27.0,8,3,4,2,14742,20181107,510,2.4998,-151.9998,4639,1616.3,2.8266,34.6139,2,34.6156,2,88.2,2,88.25,2,128.19,2,39.98,2,0.0,2,2.85,2,530.0,475.2564,2011.1,34.79226130788115,2.710236126940105,2.7107215346855598,27.615287090574157,1601.2011217503564
27.0,11,35,36,2,14768,20181107,1949,2.5005,-152.002,4639,1816.9,2.532,34.6286,2,34.6295,2,95.0,2,94.95,2,134.6,2,39.45,2,0.0,2,2.82,2,532.05,476.826,2113.95,34.80707519293312,2.4026274320065957,2.4030035094121356,27.6536329721921,1799.0773927606276
27.0,8,1,2,2,14743,20181107,510,2.4998,-151.9998,4639,1817.4,2.5047,34.6301,2,34.6305,2,95.1,2,95.45,2,136.4,2,39.56,2,0.0,2,2.8,2,529.45,478.3908,2141.45,34.8080819068119,2.3756770570193155,2.3760404204837324,27.65670613625275,1799.570383871606
27.0,11,31,32,2,14769,20181107,1949,2.5005,-152.002,4639,2020.0,2.3464,34.6386,2,34.6392,2,99.9,2,99.94,2,139.1,2,39.21,2,0.0,2,2.81,2,535.49,479.4928,2186.44,34.81750442207851,2.2023485121672923,2.2026496275041514,27.67860360763507,1999.2325128611515
27.0,11,29,30,2,14770,20181107,1949,2.5005,-152.002,4639,2223.8,2.0915,34.6511,2,34.6521,2,107.8,2,107.93,2,145.16,2,38.71,2,0.0,2,2.75,2,534.1800000000001,482.6428,2285.33,34.83097637893457,1.9338357834332223,1.934020301673501,27.710903527723076,2199.8893158458986
27.0,11,25,26,2,14771,20181107,1949,2.5005,-152.002,4639,2426.9,1.8851,34.6634,2,34.6631,2,114.5,2,114.76,2,150.14,2,38.2,2,0.0,2,2.7,2,533.26,484.536,2366.86,34.84233053711395,1.713104278604361,1.7131846998489062,27.737011606227043,2399.670569389072
27.0,11,23,24,2,14772,20181107,1949,2.5005,-152.002,4639,2629.7,1.8156,34.6667,2,34.6665,2,122.8,2,121.8,2,148.48,2,37.74,2,0.0,2,2.66,2,534.1,487.1232,2349.0,34.845905483505945,1.6265308668479301,1.6265620541979786,27.746385801362976,2598.9722749400034
27.0,11,19,20,2,14773,20181107,1949,2.5005,-152.002,4639,2834.6,1.7679,34.6693,2,34.6688,2,126.8,2,126.97,2,147.89,2,37.48,2,0.0,2,2.63,2,534.62,489.77639999999997,2345.3199999999997,34.84828330418469,1.5606837422111817,1.5606744369439818,27.75318063251848,2800.1517435328374
27.0,11,17,18,2,14774,20181107,1949,2.5005,-152.002,4639,3039.4,1.7156,34.6729,2,34.673,2,129.0,2,128.65,2,149.65,2,37.33,2,0.0,2,2.62,2,534.75,490.00440000000003,2373.4,34.852499561537485,1.4898601922762567,1.4898174670658093,27.76175177472578,3001.0473698324895
27.0,11,13,14,2,14775,20181107,1949,2.5005,-152.002,4639,3447.0,1.5105,34.6848,2,34.6846,2,146.8,2,147.31,2,146.91,2,36.22,2,0.0,2,2.51,2,536.3599999999999,497.9196,2350.96,34.86394877330525,1.2491483655871076,1.2489665631485187,27.788113571035183,3400.329061767467
27.0,11,11,12,2,14776,20181107,1949,2.5005,-152.002,4639,3959.0,1.4233,34.6922,2,34.692,2,158.0,2,158.22,2,145.06,2,35.54,2,0.0,2,2.44,2,536.42,502.2472,2334.12,34.870933831104736,1.1105405711426413,1.1102766009508809,27.803275072015595,3900.8589495899096
27.0,11,7,8,2,14777,20181107,1949,2.5005,-152.002,4639,4476.0,1.3961,34.6957,2,34.6956,2,166.8,2,167.43,2,139.78,2,34.92,2,0.0,2,2.4,2,539.4300000000001,505.4556,2264.1299999999997,34.87398602229585,1.026489846525535,1.0261675130060885,27.811404237051875,4405.139872019584
27.0,11,5,6,2,14778,20181107,1949,2.5005,-152.002,4639,4558.1,1.3986,34.696,2,34.6958,2,168.8,2,168.39,2,139.39,2,34.85,2,0.0,2,2.4,2,540.39,505.738,2259.24,34.87409215783831,1.0194371968073364,1.019109049535732,27.8119623454661,4485.116146888854
27.0,11,1,2,2,14779,20181107,1949,2.5005,-152.002,4639,4600.2,1.4022,34.6961,2,34.6963,2,168.5,2,168.54,2,139.09,2,34.84,2,0.0,2,2.4,2,540.54,505.7912,2254.89,34.87455955565236,1.0180221725200522,1.017695458740879,27.812430895682382,4526.116147805931
29.0,5,1,2,2,14869,20181109,112,0.0023,-151.9987,4438,351.7,10.4696,34.751999999999995,2,34.7537,2,33.4,2,33.43,2,28.54,2,33.68,2,0.0,2,2.36,2,399.22999999999996,359.4524,461.53,34.920616772247975,10.421632229176247,10.42735654569683,26.690411625371098,349.47079839195067
29.0,9,35,36,2,14870,20181109,1518,-0.0011,-152.0038,4438,353.1,10.6132,34.76,2,34.7618,2,35.7,2,32.02,2,27.84,2,33.25,2,0.0,2,2.34,2,394.71999999999997,353.88,449.62,34.92876425575026,10.564528971828224,10.570417553014954,26.671622013946717,350.86073932250775
29.0,9,32,33,2,14871,20181109,1518,-0.0011,-152.0038,4438,403.5,9.8015,34.7114,2,34.7115,2,36.0,2,36.04,2,30.77,2,34.65,2,0.0,2,2.43,2,412.69000000000005,371.452,497.59000000000003,34.87862936543162,9.749991283645604,9.754879798073613,26.772999363249028,400.89237852319184
29.0,9,30,31,2,14872,20181109,1518,-0.0011,-152.0038,4438,453.4,8.8034,34.6559,2,34.6557,2,38.2,3,30.71,2,36.73,2,37.39,2,0.0,2,2.62,2,436.81,392.6452,581.66,34.82308032306365,8.750420706979321,8.754207002908142,26.892401946860673,450.41573308444
29.0,9,23,24,2,14874,20181109,1518,-0.0011,-152.0038,4438,605.7,7.1085,34.578,2,34.5789,2,50.0,2,51.39,2,47.09,2,38.88,2,0.0,2,2.77,2,480.74,427.7484,757.74,34.74739382319879,7.047615944506988,7.0498475532302445,27.085517830062372,601.4929032241357
29.0,9,19,20,2,14875,20181109,1518,-0.0011,-152.0038,4438,705.1,6.3392,34.5557,2,34.5565,2,60.0,2,62.08,2,54.51,2,39.16,2,0.0,2,2.8,2,496.08,441.14879999999994,879.73,34.72580478881763,6.272840332789299,6.274538747420109,27.172743472139246,700.035470545082
29.0,9,16,17,2,14876,20181109,1518,-0.0011,-152.0038,4438,805.4,5.6225,34.5414,2,34.5425,2,77.5,2,79.12,2,62.62,2,38.47,2,0.0,2,2.76,2,506.91999999999996,451.5096,1018.42,34.71266188093748,5.551187512576851,5.552458609324237,27.25332083010221,799.422938234167
29.0,9,14,15,2,14877,20181109,1518,-0.0011,-152.0038,4438,908.6,5.1236,34.5422,2,34.5429,2,82.9,2,83.19,2,70.83,2,38.68,2,0.0,2,2.77,2,512.54,457.6124,1145.64,34.71389028140379,5.046283719510946,5.047361567287223,27.31433693665076,901.6345446930542
29.0,9,10,11,2,14878,20181109,1518,-0.0011,-152.0038,4438,1008.3,4.6543,34.5496,2,34.5498,2,82.3,2,83.41,2,80.6,2,39.09,2,0.0,2,2.8,2,517.41,461.8012,1292.41,34.7215688126334,4.571624981941873,4.572569336119643,27.374152081728198,1000.332162888265
29.0,9,7,8,2,14879,20181109,1518,-0.0011,-152.0038,4438,1211.2,3.9151,34.5703,2,34.5712,2,83.0,2,82.49,2,98.57,2,39.87,2,0.0,2,2.86,2,525.79,468.43159999999995,1561.04,34.74462823196866,3.8211479894897042,3.821929099625793,27.471991356966782,1201.0486160327323
29.0,9,3,4,2,14880,20181109,1518,-0.0011,-152.0038,4438,1412.3,3.3426,34.589,2,34.5895,2,89.7,2,89.67,2,111.08,2,39.62,2,0.0,2,2.84,2,529.87,473.1916,1755.8700000000001,34.76445833084624,3.23738898266288,3.2379967330493997,27.545003598748963,1399.7954124549478
29.0,9,1,2,2,14881,20181109,1518,-0.0011,-152.0038,4438,1613.6,2.8905,34.6071,2,34.6075,2,98.6,2,98.26,2,121.14,2,39.3,2,0.0,2,2.8,2,532.26,478.68399999999997,1915.36,34.78357813291154,2.773617420146679,2.774075939368487,27.602772108404906,1598.552574485693
29.0,13,35,36,2,14924,20181110,917,-0.0001,-151.9862,4438,1616.0,2.8508,34.6103,2,34.6117,2,96.9,2,96.67,2,122.1,2,39.33,2,0.0,2,2.81,2,532.22,477.38439999999997,1928.17,34.78781127336409,2.7341910234868863,2.7346567670986226,27.609634665771182,1600.9211318234372
29.0,13,31,32,2,14925,20181110,917,-0.0001,-151.9862,4438,1818.7,2.5761,34.6248,2,34.6262,2,98.5,2,99.18,2,130.8,2,39.22,2,0.0,2,2.82,2,536.28,478.82959999999997,2061.1800000000003,34.80323852197604,2.4459654297830484,2.446344186617627,27.646909059165182,1800.8702113203808
29.0,13,11,12,2,14932,20181110,917,-0.0001,-151.9862,4438,4062.5,1.4225,34.6926,2,34.6934,2,161.3,2,159.98,2,142.82,2,35.35,2,0.0,2,2.44,2,538.18,502.168,2302.2799999999997,34.87170186608416,1.0984872356784234,1.098216917355097,27.804710393428195,4001.9437562246394
29.0,13,8,9,2,14933,20181110,917,-0.0001,-151.9862,4438,4281.6,1.4033,34.6948,2,34.6962,2,163.1,3,165.28,2,140.57,2,34.98,2,0.0,2,2.42,2,540.38,503.8864,2273.83,34.87422569169541,1.0555358127779797,1.055241369641719,27.80963991853764,4215.697666588835
29.0,13,4,5,2,14934,20181110,917,-0.0001,-151.9862,4438,4363.2,1.3833,34.6959,2,34.6965,2,167.4,2,168.9,2,138.42,2,34.79,2,0.0,2,2.4,2,540.9,505.6672,2245.2,34.87440663726224,1.0269592603036821,1.026639812202787,27.811708976320915,4295.254611135196
31.0,3,1,2,2,15012,20181111,351,-2.5001,-152.0003,4706,402.4,10.3808,34.7645,2,34.7669,2,11.0,2,10.25,2,30.68,2,34.64,2,0.0,2,2.59,2,411.7,345.5652,470.45,34.93412698412966,10.326625664413475,10.332597848976944,26.717417431118065,399.7965316550024
31.0,5,15,16,2,15044,20181111,1134,-2.5015,-152.0067,4706,403.8,10.0072,34.7413,2,34.7425,2,11.6,2,9.5,2,32.25,2,35.36,2,0.0,2,2.55,2,404.75,351.78479999999996,493.25,34.90962189354626,9.954450474223325,9.95992644272891,26.762457458678682,401.18611521044824
31.0,8,34,35,2,15050,20181111,2058,-2.4998,-151.9992,4706,403.9,10.4583,34.7687,2,34.7703,2,10.6,2,11.08,2,30.01,2,34.2,2,0.0,2,2.52,2,401.68,342.136,461.23,34.93755681875393,10.403643798537027,10.409688143912849,26.70664627601309,401.28537662151257
31.0,8,31,32,2,15051,20181111,2058,-2.4998,-151.9992,4706,454.4,9.195,34.6907,2,34.6914,2,17.8,2,19.6,2,33.82,2,37.04,2,0.0,2,2.64,2,428.80000000000007,378.1472,526.9,34.8587852036043,9.13991597118394,9.144372549411228,26.858061597565666,451.403530595518
31.0,8,28,29,2,15052,20181111,2058,-2.4998,-151.9992,4706,505.0,8.2114,34.6317,2,34.6345,2,35.5,2,38.2,2,36.27,2,37.94,2,0.0,2,2.66,2,450.5,405.45919999999995,582.2500000000001,34.80211886397676,8.155324985772543,8.158656451592192,26.96778899791093,501.60874475765013
31.0,8,25,26,2,15053,20181111,2058,-2.4998,-151.9992,4706,605.9,6.8977,34.5725,2,34.5755,2,52.2,2,52.66,2,46.63,2,39.49,2,0.0,2,2.77,2,482.01,434.92319999999995,752.11,34.743708476517064,6.837866574148438,6.839986378013547,27.111487799435736,601.6851827073029
31.0,5,12,13,2,15045,20181111,1134,-2.5015,-152.0067,4706,606.3,6.8941,34.5727,2,34.5726,2,52.2,2,52.44,2,47.41,2,39.37,2,0.0,2,2.69,2,469.39,433.54159999999996,763.5899999999999,34.74079817281526,6.8342880137598625,6.8363657619707325,27.109698900244666,602.0818134685904
31.0,8,22,23,2,15054,20181111,2058,-2.4998,-151.9992,4706,705.6,6.1318,34.5513,2,34.5541,2,63.7,2,64.28,2,54.65,2,39.63,2,0.0,2,2.8,2,498.28,447.89840000000004,884.03,34.72310289606832,6.066604872794979,6.068197726265989,27.19720487871109,700.524004565209
31.0,5,10,11,2,15046,20181111,1134,-2.5015,-152.0067,4706,756.8,5.8141,34.5455,2,34.5459,2,69.6,2,70.06,2,59.43,2,39.34,2,0.0,2,2.72,2,491.66,450.87120000000004,961.51,34.71530618888338,5.746063491400049,5.747441267366205,27.23143870046124,751.2634766938897
31.0,8,19,20,2,15055,20181111,2058,-2.4998,-151.9992,4706,806.3,5.5108,34.543,2,34.5459,2,74.5,2,74.25,2,63.25,2,39.38,2,0.0,2,2.79,2,506.7,455.4484,1023.0,34.715733844464246,5.440090884832092,5.441355748741323,27.26920076295346,800.3064984934329
31.0,8,16,17,2,15056,20181111,2058,-2.4998,-151.9992,4706,906.6,5.0482,34.5434,2,34.5457,2,80.0,2,79.9,2,71.07,2,39.26,2,0.0,2,2.81,2,515.45,459.93679999999995,1145.95,34.71628658971301,4.971588212266216,4.972660725461481,27.32485820608349,899.6451412800534
31.0,5,7,8,2,15047,20181111,1134,-2.5015,-152.0067,4706,908.7,4.9991,34.5437,2,34.5445,2,80.3,2,80.27,2,72.72,2,39.3,2,0.0,2,2.72,2,501.87,460.69399999999996,1171.07,34.71509643060011,4.922677693795704,4.923714652210537,27.329539290712546,901.7244952972599
31.0,8,13,14,2,15057,20181111,2058,-2.4998,-151.9992,4706,1007.8,4.5907,34.5494,2,34.5512,2,83.9,2,83.28,2,79.97,2,39.41,2,0.0,2,2.83,2,521.9300000000001,464.76879999999994,1282.83,34.72251683450305,4.508579706269641,4.509503288984362,27.38184341260967,999.8272660422319
31.0,5,4,5,2,15048,20181111,1134,-2.5015,-152.0067,4706,1159.6,3.8588,34.5692,2,34.569,2,87.1,2,86.95,2,97.35,2,39.69,2,0.0,2,2.79,2,519.4,471.14919999999995,1547.2,34.74149349427121,3.769837768681164,3.7705581790200453,27.474711938109976,1150.0105672450518
