23.13,24.154,34.382,197.72,3.6873,4.4146,0.57191,24.175,28.595
23.14,24.129,34.385,197.39,3.7064,4.46,0.57466,24.15,28.693
23.15,24.105,34.389,197.06,3.7258,4.5062,0.57742,24.125,28.788
23.16,24.081,34.393,196.73,3.7456,4.5533,0.5802,24.101,28.881
23.17,24.057,34.397,196.39,3.7658,4.6013,0.58301,24.077,28.973
23.18,24.033,34.401,196.05,3.7863,4.65,0.58584,24.053,29.062
23.19,24.01,34.405,195.71,3.8072,4.6995,0.58868,24.03,29.15
23.2,23.988,34.409,195.37,3.8285,4.7496,0.59153,24.007,29.236
23.21,23.965,34.413,195.04,3.85,4.8002,0.59438,23.984,29.32
23.22,23.943,34.418,194.7,3.8719,4.8511,0.59722,23.962,29.401
23.23,23.921,34.422,194.37,3.894,4.9022,0.60005,23.94,29.479
23.24,23.9,34.427,194.04,3.9165,4.9535,0.60286,23.918,29.553
23.25,23.878,34.432,193.72,3.9391,5.0047,0.60565,23.897,29.624
23.26,23.857,34.437,193.4,3.962,5.056,0.6084,23.876,29.691
23.27,23.837,34.442,193.09,3.9851,5.1071,0.61113,23.855,29.754
23.28,23.817,34.447,192.79,4.0084,5.1582,0.61384,23.835,29.812
23.29,23.797,34.453,192.5,4.0318,5.2092,0.61652,23.814,29.865
23.3,23.777,34.458,192.21,4.0554,5.26,0.61918,23.794,29.915
23.31,23.757,34.464,191.92,4.0791,5.3108,0.62182,23.774,29.961
23.32,23.738,34.469,191.64,4.1029,5.3615,0.62444,23.755,30.003
23.33,23.719,34.475,191.37,4.1269,5.4122,0.62706,23.735,30.044
23.34,23.7,34.481,191.1,4.1509,5.4627,0.62966,23.716,30.081
23.35,23.681,34.487,190.83,4.175,5.5133,0.63227,23.697,30.118
23.36,23.662,34.493,190.57,4.1991,5.5637,0.63487,23.677,30.153
23.37,23.643,34.498,190.31,4.2233,5.6141,0.63747,23.658,30.187
23.38,23.624,34.504,190.05,4.2475,5.6645,0.64008,23.639,30.221
23.39,23.605,34.51,189.79,4.2717,5.7149,0.6427,23.62,30.255
23.4,23.586,34.516,189.54,4.2959,5.7652,0.64533,23.601,30.289
23.41,23.567,34.522,189.29,4.3201,5.8155,0.64798,23.582,30.325
23.42,23.548,34.528,189.04,4.3443,5.8658,0.65064,23.562,30.361
23.43,23.529,34.534,188.78,4.3685,5.9161,0.65331,23.543,30.398
23.44,23.51,34.539,188.53,4.3927,5.9664,0.65601,23.524,30.437
23.45,23.49,34.545,188.28,4.4168,6.0167,0.65872,23.504,30.476
23.46,23.471,34.551,188.03,4.4409,6.0669,0.66146,23.484,30.517
23.47,23.451,34.557,187.77,4.465,6.1172,0.66422,23.465,30.56
23.48,23.432,34.562,187.52,4.489,6.1675,0.66701,23.444,30.605
23.49,23.412,34.568,187.26,4.513,6.2178,0.66982,23.424,30.651
23.5,23.391,34.573,187,4.5369,6.2682,0.67266,23.404,30.699
23.51,23.371,34.579,186.74,4.5608,6.3185,0.67553,23.383,30.749
23.52,23.35,34.584,186.47,4.5847,6.3689,0.67844,23.362,30.802
23.53,23.33,34.589,186.2,4.6084,6.4193,0.68137,23.341,30.857
23.54,23.308,34.594,185.93,4.6321,6.4697,0.68434,23.32,30.914
